path,component_family,disposition,successor_hint,inverse_evidence,provisional_gap
basicttl/_verb/07_the_canonical_question/02_tunnel_construction_concrete_anchor_8_addl_paper_kind.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/02_tunnel_construction_decomposition_step_1.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/02_tunnel_construction_decomposition_step_2.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/02_tunnel_construction_decomposition_step_3.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/02_tunnel_construction_decomposition_step_4.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/02_tunnel_construction_decomposition_step_5.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/02_tunnel_construction_decomposition_step_6.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/02_tunnel_construction_description_1.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/02_tunnel_construction_description_2.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/02_tunnel_construction_description_3.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/02_tunnel_construction_description_4.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/02_tunnel_construction_description_5.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/02_tunnel_construction_description_6.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/02_tunnel_construction_description_7.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/02_tunnel_construction_description_8.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/02_tunnel_construction_olog_box.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/02_tunnel_construction_yoneda_hom_leg_1.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/02_tunnel_construction_yoneda_hom_leg_1_example.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/02_tunnel_construction_yoneda_hom_leg_2.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/02_tunnel_construction_yoneda_hom_leg_2_example.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/02_tunnel_construction_yoneda_hom_leg_3.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/02_tunnel_construction_yoneda_hom_leg_4.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/02_tunnel_construction_yoneda_hom_leg_5.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/02_tunnel_construction_yoneda_hom_leg_5_example.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/02_tunnel_construction_yoneda_hom_leg_6.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/02_tunnel_construction_yoneda_hom_leg_7.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/02_tunnel_construction_yoneda_hom_leg_7_example.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/02_tunnel_construction_yoneda_hom_leg_8.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/02_tunnel_construction_yoneda_hom_leg_8_example.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/02_universal_answer_theorem_cheese_trap_immunity.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/02_universal_answer_theorem_circuit_imprint_tensor.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/02_universal_answer_theorem_concrete_anchor_1.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/02_universal_answer_theorem_concrete_anchor_1_addl_base_topic.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/02_universal_answer_theorem_concrete_anchor_1_addl_circuit_corner.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/02_universal_answer_theorem_concrete_anchor_1_addl_dunbar_layer.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/02_universal_answer_theorem_concrete_anchor_1_addl_paper_kind.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/02_universal_answer_theorem_concrete_anchor_2.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/02_universal_answer_theorem_concrete_anchor_2_addl_base_topic.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/02_universal_answer_theorem_concrete_anchor_2_addl_circuit_corner.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/02_universal_answer_theorem_concrete_anchor_2_addl_dunbar_layer.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/02_universal_answer_theorem_concrete_anchor_2_addl_paper_kind.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/02_universal_answer_theorem_concrete_anchor_3.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/02_universal_answer_theorem_concrete_anchor_3_addl_base_topic.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/02_universal_answer_theorem_concrete_anchor_3_addl_circuit_corner.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/02_universal_answer_theorem_concrete_anchor_3_addl_dunbar_layer.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/02_universal_answer_theorem_concrete_anchor_3_addl_paper_kind.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/02_universal_answer_theorem_concrete_anchor_4.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/02_universal_answer_theorem_concrete_anchor_4_addl_base_topic.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/02_universal_answer_theorem_concrete_anchor_4_addl_circuit_corner.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/02_universal_answer_theorem_concrete_anchor_4_addl_dunbar_layer.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/02_universal_answer_theorem_concrete_anchor_4_addl_paper_kind.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/02_universal_answer_theorem_concrete_anchor_4_example.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/02_universal_answer_theorem_concrete_anchor_5.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/02_universal_answer_theorem_concrete_anchor_5_addl_base_topic.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/02_universal_answer_theorem_concrete_anchor_5_addl_circuit_corner.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/02_universal_answer_theorem_concrete_anchor_5_addl_dunbar_layer.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/02_universal_answer_theorem_concrete_anchor_5_addl_paper_kind.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/02_universal_answer_theorem_concrete_anchor_6.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/02_universal_answer_theorem_concrete_anchor_6_addl_base_topic.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/02_universal_answer_theorem_concrete_anchor_6_addl_circuit_corner.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/02_universal_answer_theorem_concrete_anchor_6_addl_dunbar_layer.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/02_universal_answer_theorem_concrete_anchor_6_addl_paper_kind.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/02_universal_answer_theorem_concrete_anchor_6_example.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/02_universal_answer_theorem_decomposition_step_1.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/02_universal_answer_theorem_decomposition_step_2.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/02_universal_answer_theorem_decomposition_step_3.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/02_universal_answer_theorem_decomposition_step_4.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/02_universal_answer_theorem_decomposition_step_5.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/02_universal_answer_theorem_decomposition_step_6.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/02_universal_answer_theorem_description_1.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/02_universal_answer_theorem_description_2.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/02_universal_answer_theorem_description_3.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/02_universal_answer_theorem_description_4.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/02_universal_answer_theorem_description_5.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/02_universal_answer_theorem_description_6.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/02_universal_answer_theorem_olog_box.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/02_universal_answer_theorem_yoneda_hom_leg_1.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/02_universal_answer_theorem_yoneda_hom_leg_1_example.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/02_universal_answer_theorem_yoneda_hom_leg_2.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/02_universal_answer_theorem_yoneda_hom_leg_2_example.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/02_universal_answer_theorem_yoneda_hom_leg_3.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/02_universal_answer_theorem_yoneda_hom_leg_4.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/02_universal_answer_theorem_yoneda_hom_leg_5.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/02_universal_answer_theorem_yoneda_hom_leg_5_example.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/02_universal_answer_theorem_yoneda_hom_leg_6.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/02_universal_answer_theorem_yoneda_hom_leg_7.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/02_universal_answer_theorem_yoneda_hom_leg_7_example.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/03_bridge_to_21_ologs_cheese_trap_immunity.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/03_bridge_to_21_ologs_circuit_imprint_tensor.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/03_bridge_to_21_ologs_concrete_anchor_1.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/03_bridge_to_21_ologs_concrete_anchor_1_addl_base_topic.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/03_bridge_to_21_ologs_concrete_anchor_1_addl_circuit_corner.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/03_bridge_to_21_ologs_concrete_anchor_1_addl_dunbar_layer.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/03_bridge_to_21_ologs_concrete_anchor_1_addl_paper_kind.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/03_bridge_to_21_ologs_concrete_anchor_2.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/03_bridge_to_21_ologs_concrete_anchor_2_addl_base_topic.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/03_bridge_to_21_ologs_concrete_anchor_2_addl_circuit_corner.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/03_bridge_to_21_ologs_concrete_anchor_2_addl_dunbar_layer.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/03_bridge_to_21_ologs_concrete_anchor_2_addl_paper_kind.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/03_bridge_to_21_ologs_concrete_anchor_3.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/03_bridge_to_21_ologs_concrete_anchor_3_addl_base_topic.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/03_bridge_to_21_ologs_concrete_anchor_3_addl_circuit_corner.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/03_bridge_to_21_ologs_concrete_anchor_3_addl_dunbar_layer.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/03_bridge_to_21_ologs_concrete_anchor_3_addl_paper_kind.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/03_bridge_to_21_ologs_concrete_anchor_4.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/03_bridge_to_21_ologs_concrete_anchor_4_addl_base_topic.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/03_bridge_to_21_ologs_concrete_anchor_4_addl_circuit_corner.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/03_bridge_to_21_ologs_concrete_anchor_4_addl_dunbar_layer.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/03_bridge_to_21_ologs_concrete_anchor_4_addl_paper_kind.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/03_bridge_to_21_ologs_concrete_anchor_4_example.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/03_bridge_to_21_ologs_concrete_anchor_5.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/03_bridge_to_21_ologs_concrete_anchor_5_addl_base_topic.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/03_bridge_to_21_ologs_concrete_anchor_5_addl_circuit_corner.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/03_bridge_to_21_ologs_concrete_anchor_5_addl_dunbar_layer.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/03_bridge_to_21_ologs_concrete_anchor_5_addl_paper_kind.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/03_bridge_to_21_ologs_concrete_anchor_6.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/03_bridge_to_21_ologs_concrete_anchor_6_addl_base_topic.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/03_bridge_to_21_ologs_concrete_anchor_6_addl_circuit_corner.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/03_bridge_to_21_ologs_concrete_anchor_6_addl_dunbar_layer.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/03_bridge_to_21_ologs_concrete_anchor_6_addl_paper_kind.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/03_bridge_to_21_ologs_concrete_anchor_6_example.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/03_bridge_to_21_ologs_concrete_anchor_7.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/03_bridge_to_21_ologs_concrete_anchor_7_addl_base_topic.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/03_bridge_to_21_ologs_concrete_anchor_7_addl_circuit_corner.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/03_bridge_to_21_ologs_concrete_anchor_7_addl_dunbar_layer.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/03_bridge_to_21_ologs_concrete_anchor_7_addl_paper_kind.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/03_bridge_to_21_ologs_concrete_anchor_8.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/03_bridge_to_21_ologs_concrete_anchor_8_addl_base_topic.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/03_bridge_to_21_ologs_concrete_anchor_8_addl_circuit_corner.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/03_bridge_to_21_ologs_concrete_anchor_8_addl_dunbar_layer.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/03_bridge_to_21_ologs_concrete_anchor_8_addl_paper_kind.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/03_bridge_to_21_ologs_decomposition_step_1.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/07_the_canonical_question/03_bridge_to_21_ologs_decomposition_step_2.ttl,basicttl/ontology-source,reuse,,,
